t,x,y,z
57.8125,-0.0070623,0.059348,-1.02925
57.875,0.00381617,0.018622,-0.995252
57.875,0.0138648,0.0429378,-1.06568
57.875,0.0169919,0.0264959,-1.02597
57.875,0.01453,-0.00313358,-0.957062
57.875,0.0119038,0.0656086,-1.0767
57.875,0.00415905,0.0371139,-0.998948
57.9375,0.0130967,0.00689851,-0.965075
57.9375,0.0221426,0.034483,-1.05554
57.9375,0.0122514,-0.00617839,-0.968241
57.9375,0.0121425,0.00758292,-0.996448
57.9375,0.0150027,0.0518617,-1.06638
57.9375,0.0113516,0.00882616,-0.939868
57.9375,0.0168751,0.0263424,-0.995968
58,0.0286749,0.0289602,-1.04693
58,0.0125905,-0.00358473,-0.969572
58,0.0139903,0.0245562,-1.01581
58,0.0160382,0.0397105,-1.04293
58,0.0158788,0.00764872,-0.969231
58,0.0116813,0.0344265,-1.01614
58.0625,0.0200724,0.0370242,-1.03201
58.0625,0.0176915,0.0276584,-1.01585
58.0625,0.0309495,0.0203991,-1.01682
58.0625,0.0357372,0.0314896,-1.02507
58.0625,0.0385386,0.035206,-1.02265
58.0625,0.0555251,0.0234013,-1.02828
58.125,0.0675117,0.0136889,-1.02134
58.125,0.0738415,0.0087126,-1.0204
58.125,0.0756269,0.00390298,-1.02681
58.125,0.0890144,-0.00363319,-1.03525
58.125,0.104939,0.00382052,-1.04522
58.125,0.121927,-0.00363945,-1.01929
58.1875,0.144914,-0.0154684,-1.00215
58.1875,0.152164,-0.00340551,-1.03017
58.1875,0.155353,-0.00707088,-1.02071
58.1875,0.162087,-0.0285475,-0.990053
58.1875,0.175776,-0.0185794,-1.02135
58.1875,0.179077,0.00023968,-1.05691
58.1875,0.193332,-0.0407521,-0.986837
58.25,0.211677,-0.0340221,-0.984017
58.25,0.220364,0.00981155,-1.01896
58.25,0.243455,0.0196312,-1.03624
58.25,0.313638,0.0412584,-1.04912
58.25,0.268254,-0.0289171,-0.758443
58.25,0.181657,-0.0436533,-0.831953
58.3125,0.160895,0.00985191,-1.25063
58.3125,0.198609,-0.0825456,-1.15871
58.3125,0.266688,-0.110914,-0.891743
58.3125,0.361752,0.0494447,-0.989043
58.3125,0.330809,0.055009,-0.769614
58.3125,0.220468,0.0594853,-0.76664
58.375,0.196127,0.0669311,-1.17519
58.375,0.215481,-0.15441,-1.09079
58.375,0.235145,-0.227487,-0.925232
58.375,0.266702,-0.0452052,-1.01179
58.375,0.243738,0.0711064,-0.862679
58.375,0.218321,0.127406,-0.791884
58.4375,0.25481,0.0993039,-0.997777
58.4375,0.282503,-0.0994906,-0.991156
58.4375,0.246817,-0.234802,-0.902
58.4375,0.185232,-0.113265,-1.05165
58.4375,0.13834,0.0396249,-1.05145
58.4375,0.155111,0.083346,-0.882808
58.5,0.249081,0.0583238,-0.899026
58.5,0.315822,-0.0503508,-0.92127
58.5,0.282134,-0.129877,-0.930647
58.5,0.202235,-0.0899473,-1.04494
58.5,0.133367,-0.0287644,-1.05482
58.5,0.127622,0.0118606,-0.96441
58.5,0.198919,0.0238055,-0.946242
58.5625,0.285454,-0.0211465,-0.957267
58.5625,0.309171,-0.0890729,-0.918993
58.5625,0.247101,-0.081366,-0.961702
58.5625,0.168588,-0.0399644,-1.04612
58.5625,0.124646,-0.0421855,-1.00537
58.5625,0.150864,-0.0383002,-0.976831
58.625,0.227449,-0.0434111,-0.966791
58.625,0.299477,-0.0746784,-0.964109
58.625,0.306859,-0.0822192,-0.96049
58.625,0.241677,-0.0760071,-0.915169
58.625,0.16106,-0.0286048,-1.01066
58.625,0.138023,-0.04304,-1.04263
58.6875,0.167046,-0.0905908,-0.972373
58.6875,0.237264,-0.0984859,-1.00642
58.6875,0.287528,-0.115329,-0.974587
58.6875,0.268714,-0.0990273,-0.916777
58.6875,0.197892,-0.0237515,-0.983237
58.6875,0.151448,-0.0472903,-0.983244
58.75,0.149046,-0.0950751,-1.00516
58.75,0.186327,-0.125262,-1.03866
58.75,0.220983,-0.13414,-0.990957
58.75,0.214112,-0.100431,-0.929841
58.75,0.17819,-0.0127954,-0.970893
58.75,0.142272,0.0161764,-1.00612
58.8125,0.135643,-0.070641,-0.950653
58.8125,0.145747,-0.12061,-0.999813
58.8125,0.152436,-0.109494,-1.07898
58.8125,0.129318,-0.113672,-0.961007
58.8125,0.110214,-0.0369536,-0.971338
58.8125,0.089942,0.0115491,-1.00122
58.8125,0.0991535,-0.0723397,-0.950132
58.875,0.150841,-0.104149,-1.09281
58.875,0.172984,-0.12088,-1.06409
58.875,0.129644,-0.107218,-0.880677
58.875,0.093623,0.00459723,-1.00035
58.875,0.0693272,0.00132204,-1.00845
58.875,0.0729262,-0.093235,-0.951914
58.9375,0.139561,-0.140475,-1.09408
58.9375,0.168252,-0.19317,-1.03122
58.9375,0.140611,-0.126857,-0.955986
58.9375,0.106101,-0.00273582,-0.996408
58.9375,0.101784,-0.00303357,-0.944524
58.9375,0.118396,-0.0635872,-0.953265
59,0.152794,-0.133427,-1.05364
59,0.147029,-0.207795,-0.997615
59,0.111156,-0.140528,-1.0353
59,0.100831,-0.0314526,-1.05421
59,0.134152,-0.0147952,-0.934897
59,0.198779,-0.055633,-0.93457
59.0625,0.257905,-0.128689,-1.01852
59.0625,0.223608,-0.20981,-0.978446
59.0625,0.142437,-0.164987,-1.04009
59.0625,0.0903098,-0.0770711,-1.09645
59.0625,0.0998269,-0.0554888,-0.985422
59.0625,0.183558,-0.0620131,-0.963876
59.125,0.267684,-0.10868,-0.996832
59.125,0.276964,-0.175302,-0.952367
59.125,0.194247,-0.131756,-0.986584
59.125,0.105028,-0.0487614,-1.07438
59.125,0.084051,-0.07221,-0.996047
59.125,0.152891,-0.0935693,-0.986778
59.125,0.210518,-0.0882788,-1.00066
59.1875,0.25757,-0.137376,-0.920644
59.1875,0.220357,-0.0981271,-0.964015
59.1875,0.144021,-0.0180801,-1.01395
59.1875,0.0874199,-0.0352212,-0.923953
59.1875,0.119963,-0.0537555,-1.00605
59.1875,0.165043,-0.0850246,-1.00881
59.25,0.22195,-0.103064,-0.932939
59.25,0.211399,-0.0307591,-0.982393
59.25,0.178577,-0.0110696,-0.929282
59.25,0.123833,0.0103492,-0.932747
59.25,0.112319,0.00284893,-1.01972
59.25,0.142855,-0.0742468,-0.990662
59.3125,0.180115,-0.111832,-0.962698
59.3125,0.196886,-0.0514326,-1.01544
59.3125,0.169611,-0.0136071,-0.937625
59.3125,0.157597,0.0266678,-0.950984
59.3125,0.132294,0.0194644,-0.959684
59.3125,0.15529,-0.0498887,-0.977061
59.375,0.164486,-0.0729134,-1.03546
59.375,0.180127,-0.0837545,-1.01669
59.375,0.164867,-0.0357929,-0.985985
59.375,0.151283,0.0139533,-0.97594
59.375,0.147214,0.0195193,-0.968163
59.375,0.160595,-0.0321043,-0.970544
59.375,0.18517,-0.0677931,-1.05051
59.4375,0.179771,-0.0936891,-1.04383
59.4375,0.169462,-0.092285,-0.984552
59.4375,0.133622,-0.0106816,-1.01826
59.4375,0.136819,-0.00253855,-0.976802
59.4375,0.160247,-0.0232986,-0.973375
59.4375,0.182119,-0.0731732,-1.00286
59.5,0.188775,-0.109552,-1.03161
59.5,0.138139,-0.103544,-1.00315
59.5,0.0967074,-0.0503197,-1.00393
59.5,0.0691424,-0.00668486,-1.04036
59.5,0.125412,-0.0672572,-0.997717
59.5,0.151682,-0.109048,-0.995862
59.5625,0.161099,-0.11862,-1.03845
59.5625,0.130456,-0.0990687,-1.04261
59.5625,0.0819902,-0.0463028,-1.05668
59.5625,0.0759071,-0.0309631,-1.01802
59.5625,0.0968824,-0.0379056,-0.989365
59.5625,0.131574,-0.0683914,-0.990485
59.625,0.15167,-0.100637,-1.01968
59.625,0.151952,-0.142653,-1.01538
59.625,0.128212,-0.156276,-0.983673
59.625,0.087051,-0.107269,-1.04796
59.625,0.107605,-0.113564,-1.02002
59.625,0.130105,-0.121075,-0.944101
59.6875,0.165673,-0.0997954,-0.995971
59.6875,0.19606,-0.147036,-0.965673
59.6875,0.165846,-0.153999,-0.964648
59.6875,0.132736,-0.104604,-1.05553
59.6875,0.102203,-0.109356,-0.97635
59.6875,0.106117,-0.0996043,-0.942904
59.6875,0.143606,-0.0424073,-1.03795
59.75,0.172765,-0.0838315,-0.942707
59.75,0.209223,-0.130853,-0.931089
59.75,0.169816,-0.0868528,-1.03234
59.75,0.110977,-0.088222,-0.966705
59.75,0.114014,-0.104516,-0.988025
59.75,0.13051,-0.0891523,-1.04673
59.8125,0.163741,-0.107978,-0.96601
59.8125,0.214633,-0.116318,-0.979779
59.8125,0.199636,-0.0997693,-0.998826
59.8125,0.16032,-0.0927467,-0.973931
59.8125,0.125513,-0.0851696,-1.00984
59.8125,0.136858,-0.100099,-1.02127
59.875,0.172671,-0.111301,-1.00987
59.875,0.207978,-0.109224,-0.994765
59.875,0.221448,-0.0910493,-0.995508
59.875,0.195054,-0.0731482,-0.960883
59.875,0.159044,-0.0721644,-0.944845
59.875,0.15432,-0.0815213,-1.03119
59.9375,0.183755,-0.11177,-1.04992
59.9375,0.218686,-0.12897,-0.979744
59.9375,0.234155,-0.0784537,-0.985699
59.9375,0.235053,-0.0158831,-0.998979
59.9375,0.232671,-0.0224056,-0.905924
59.9375,0.227543,-0.0291379,-0.959459
60,0.238394,-0.0805421,-1.00902
60,0.241334,-0.129953,-1.00309
60,0.222495,-0.100991,-1.00132
60,0.216038,-0.0370627,-0.983026
60,0.238623,-0.000286777,-0.95547
60,0.27554,-0.00335042,-0.912365
60,0.299062,-0.0370049,-0.9399
60.0625,0.301511,-0.0843919,-0.996834
60.0625,0.263418,-0.135711,-0.953705
60.0625,0.205731,-0.0810324,-1.0171
60.0625,0.204946,-0.0287745,-1.04543
60.0625,0.278613,-0.0689425,-0.911404
60.0625,0.325404,-0.0672837,-0.926875
60.125,0.326562,-0.0518797,-0.979773
60.125,0.277524,-0.076196,-0.954998
60.125,0.230085,-0.10966,-0.968047
60.125,0.212296,-0.113329,-1.04136
60.125,0.236958,-0.115127,-1.0301
60.125,0.282858,-0.112977,-0.974512
60.1875,0.326333,-0.0972567,-0.96966
60.1875,0.3095,-0.103529,-0.942579
60.1875,0.251412,-0.0955943,-0.992859
60.1875,0.224958,-0.137604,-1.00285
60.1875,0.226414,-0.179745,-0.982062
60.1875,0.241036,-0.143532,-1.06075
60.25,0.295216,-0.143637,-0.974871
60.25,0.295177,-0.10989,-0.942519
60.25,0.260174,-0.0710183,-0.97093
60.25,0.231071,-0.09915,-0.939621
60.25,0.216691,-0.114653,-1.02959
60.25,0.256003,-0.179388,-1.01582
60.3125,0.268012,-0.173702,-0.996142
60.3125,0.249104,-0.10106,-1.00096
60.3125,0.225987,-0.0575363,-0.948145
60.3125,0.246251,-0.0668775,-0.927459
60.3125,0.248828,-0.0976126,-0.979962
60.3125,0.253497,-0.157857,-0.995244
60.3125,0.230154,-0.19997,-0.967957
60.375,0.208549,-0.142431,-1.05104
60.375,0.211328,-0.111593,-1.01688
60.375,0.261547,-0.123166,-0.93272
60.375,0.293947,-0.125331,-0.94508
60.375,0.280239,-0.147841,-0.932429
60.375,0.215589,-0.167173,-0.972661
60.4375,0.190681,-0.152261,-1.07457
60.4375,0.184708,-0.146018,-1.03924
60.4375,0.23701,-0.129571,-0.98142
60.4375,0.29447,-0.0822384,-1.0109
60.4375,0.308818,-0.0675604,-0.955586
60.4375,0.25965,-0.0824152,-0.927839
60.5,0.20746,-0.106812,-1.04333
60.5,0.174381,-0.135338,-1.10017
60.5,0.177906,-0.148438,-1.01538
60.5,0.207147,-0.0926867,-1.04725
60.5,0.267305,-0.0782446,-1.00972
60.5,0.284872,-0.103618,-0.911598
60.5625,0.23386,-0.0872005,-1.02794
60.5625,0.203199,-0.16202,-1.02196
60.5625,0.170959,-0.19662,-1.00207
60.5625,0.133575,-0.131504,-1.08213
60.5625,0.179021,-0.149309,-0.982403
60.5625,0.234035,-0.143422,-0.940023
60.5625,0.200854,-0.0775547,-1.00804
60.625,0.193633,-0.106078,-0.96957
60.625,0.174628,-0.186632,-0.916004
60.625,0.113818,-0.159357,-1.05855
60.625,0.103326,-0.175274,-1.04254
60.625,0.169493,-0.196988,-1.00922
60.625,0.216594,-0.162145,-1.02397
60.6875,0.247327,-0.16743,-0.915694
60.6875,0.200744,-0.144338,-0.98281
60.6875,0.174529,-0.17288,-1.03432
60.6875,0.143541,-0.210961,-0.984751
60.6875,0.13088,-0.174806,-1.04703
60.6875,0.190323,-0.180581,-1.00784
60.75,0.230417,-0.168356,-0.946143
60.75,0.220176,-0.136534,-0.977826
60.75,0.196198,-0.165983,-0.971995
60.75,0.162292,-0.192556,-0.977465
60.75,0.129682,-0.178021,-1.03734
60.75,0.156973,-0.175659,-1.03966
60.8125,0.222524,-0.1967,-0.954159
60.8125,0.206462,-0.166681,-0.979195
60.8125,0.165851,-0.14051,-1.01272
60.8125,0.135246,-0.155271,-0.984365
60.8125,0.117522,-0.149052,-1.01333
60.8125,0.137983,-0.145877,-1.06727
60.875,0.21746,-0.187176,-0.963999
60.875,0.184638,-0.131141,-0.999399
60.875,0.14516,-0.102603,-1.00029
60.875,0.146137,-0.153275,-0.928237
60.875,0.114274,-0.122524,-1.06795
60.875,0.134364,-0.13453,-1.08966
60.875,0.203482,-0.200538,-0.938267
60.9375,0.157437,-0.09124,-1.0336
60.9375,0.0889331,-0.0249162,-1.06148
60.9375,0.148301,-0.123684,-0.919749
60.9375,0.140333,-0.125249,-1.0589
60.9375,0.112073,-0.101748,-1.1404
60.9375,0.130417,-0.144709,-0.991561
61,0.112071,-0.0413798,-1.09341
61,0.0980991,0.0297779,-1.08664
61,0.151997,-0.0127031,-0.864709
61,0.117873,0.0479787,-1.01785
61,0.121452,0.0490164,-1.09411
61,0.153423,-0.0679105,-0.845288
61.0625,0.117444,-0.0288558,-0.97726
61.0625,0.125288,-0.045367,-1.03514
61.0625,0.177863,-0.124284,-0.823406
61.0625,0.120512,-0.0075285,-0.965915
61.0625,0.142344,0.0385617,-1.00702
61.0625,0.212148,-0.0926001,-0.720025
61.125,0.174559,-0.0634654,-0.886337
61.125,0.142385,-0.0436921,-1.06089
61.125,0.171202,-0.149447,-0.794484
61.125,0.0705335,-0.023441,-0.990946
61.125,0.0947241,0.0154236,-1.0518
61.125,0.112812,-0.023549,-0.837109
61.1875,0.0637528,0.106525,-1.04013
61.1875,0.177429,0.0177186,-0.96253
61.1875,0.209782,-0.0146945,-0.953784
61.1875,0.143953,0.0603686,-1.12146
61.1875,0.165209,-0.0645436,-0.898426
61.1875,0.0629692,0.0520177,-1.10505
61.1875,-0.031495,0.181353,-1.16878
61.25,0.0490978,0.0134577,-0.769226
61.25,0.0784469,0.0524573,-1.14654
61.25,0.120998,0.0894561,-1.38127
61.25,0.197594,0.0169192,-0.992976
61.25,0.150675,0.0174772,-0.846724
61.25,0.0461165,0.0390126,-1.09879
61.3125,-0.024304,0.0571686,-1.37727
61.3125,0.174863,-0.0947806,-1.13644
61.3125,0.248671,-0.117871,-0.943468
61.3125,0.163116,-0.00619334,-1.01583
61.3125,0.0783297,0.0477462,-1.05485
61.3125,0.0507914,0.0648548,-1.21047
61.375,0.196207,-0.0551234,-1.17081
61.375,0.288361,-0.17282,-0.960446
61.375,0.204039,-0.0575999,-1.06439
61.375,0.117187,0.0410789,-1.05149
61.375,0.140483,-0.0283207,-0.872173
61.375,0.206472,-0.110579,-0.969182
61.4375,0.221402,-0.170098,-1.07877
61.4375,0.201678,-0.158136,-1.11813
61.4375,0.215242,-0.127126,-1.01252
61.4375,0.212288,-0.0671082,-0.902675
61.4375,0.171947,-0.0186008,-0.900895
61.4375,0.196407,-0.13455,-0.870516
61.5,0.209643,-0.205811,-1.07354
61.5,0.197356,-0.20726,-1.19114
61.5,0.212039,-0.204385,-0.947214
61.5,0.162904,-0.0516124,-0.896122
61.5,0.14319,0.0770301,-0.918847
61.5,0.193841,0.0671296,-0.921464
61.5,0.29704,-0.0377519,-1.00713
61.5625,0.33793,-0.184377,-0.968203
61.5625,0.19104,-0.129858,-1.07865
61.5625,0.0441953,-0.0143583,-1.08866
61.5625,0.0837546,0.00795995,-0.901076
61.5625,0.164493,0.0603851,-0.882743
61.5625,0.23296,0.0836174,-0.961511
61.625,0.300171,-0.0160514,-0.922319
61.625,0.252911,-0.112922,-0.903958
61.625,0.0757141,-0.112771,-0.993414
61.625,0.00358659,-0.129583,-0.985816
61.625,0.0726463,-0.0964317,-1.0526
61.625,0.217656,-0.0644457,-1.06396
61.6875,0.356289,-0.0743101,-0.923506
61.6875,0.306239,-0.0445545,-0.896674
61.6875,0.105625,0.0032901,-0.940808
61.6875,-0.0348418,0.005325,-0.981231
61.6875,-0.00078094,-0.0159402,-1.07289
61.6875,0.179422,-0.0219458,-1.0709
61.75,0.281144,0.0513775,-0.905588
61.75,0.206123,0.181329,-0.844102
61.75,0.0518734,0.258912,-0.90589
61.75,-0.0138195,0.182518,-0.913921
61.75,-0.00857726,0.0987865,-1.03872
61.75,0.135282,0.0237232,-1.13769
61.8125,0.237493,0.027897,-1.10987
61.8125,0.224685,0.0898857,-0.983816
61.8125,0.14,0.1625,-0.941994
61.8125,0.0414649,0.253012,-1.05309
61.8125,0.11511,0.110342,-0.91056
61.8125,0.212159,-0.0462604,-0.968243
61.8125,0.159652,0.0292011,-1.32585
61.875,0.175727,-0.0031423,-1.08374
61.875,0.135119,0.0566782,-0.870443
61.875,0.00841084,0.319465,-1.14397
61.875,0.123385,0.226195,-0.928686
61.875,0.237924,0.0885692,-0.861159
61.875,0.211961,0.0364452,-1.13123
61.9375,0.157772,-0.096254,-1.04152
61.9375,-0.0229347,-0.0185373,-1.07807
61.9375,-0.0927856,0.150399,-1.14012
61.9375,0.0258747,0.187304,-0.917529
61.9375,0.163645,0.205455,-0.864179
61.9375,0.225462,0.189667,-1.0094
62,0.175021,0.0814988,-1.00522
62,0.0203634,0.0291188,-0.981486
62,-0.128091,0.0871635,-1.07959
62,-0.102311,0.132558,-1.06434
62,0.0892746,0.111502,-0.897117
62,0.205405,0.142561,-0.964863
62.0625,0.224751,0.123165,-1.04423
62.0625,0.167085,0.0127841,-0.908228
62.0625,-0.032921,0.046588,-1.07453
62.0625,-0.0901702,0.0585032,-1.15994
62.0625,0.0144835,0.0241043,-0.95729
62.0625,0.0651312,0.123496,-0.968217
62.0625,0.119505,0.192121,-1.04004
62.125,0.146414,0.139689,-0.907239
62.125,0.0377171,0.118556,-0.894151
62.125,-0.0761563,0.110634,-1.09536
62.125,0.0184397,-0.0462768,-1.05824
62.125,0.0806729,-0.0559762,-1.12408
62.125,0.0926007,0.0501584,-1.19193
62.1875,0.164334,0.0784846,-0.964663
62.1875,0.0623767,0.187735,-0.885121
62.1875,-0.0583371,0.240266,-0.967825
62.1875,-0.000665963,0.0557521,-0.930155
62.1875,0.0391562,-0.10545,-1.04641
62.1875,0.0216796,-0.0920463,-1.29807
62.25,0.0994386,-0.065913,-1.16352
62.25,0.114277,0.0391563,-0.913118
62.25,-0.0180136,0.24337,-0.942056
62.25,-0.0206975,0.230207,-0.99428
62.25,0.106567,-0.00735714,-0.951732
62.25,0.0900038,-0.111196,-1.14055
62.3125,0.112386,-0.150512,-1.16776
62.3125,0.0911584,-0.0756815,-1.02807
62.3125,0.00315958,0.100407,-0.863674
62.3125,-0.00370105,0.0942277,-0.75113
62.3125,-0.0130894,0.135386,-1.19496
62.3125,0.187091,-0.0397445,-1.11177
62.375,0.151769,-0.038285,-0.916725
62.375,0.00601318,0.119893,-0.93055
62.375,-0.0522713,0.169933,-0.6905
62.375,-0.18813,0.312191,-0.81277
62.375,-0.055408,0.249465,-1.07822
62.375,0.226412,-0.0614992,-0.967838
62.375,0.204743,-0.113459,-0.927619
62.4375,-0.0559584,0.203231,-1.10358
62.4375,-0.23947,0.423706,-0.993647
62.4375,-0.152379,0.381601,-0.749393
62.4375,0.0276296,0.149804,-0.751403
62.4375,0.0159492,0.159726,-1.39261
62.4375,0.0791465,0.0433571,-1.37544
62.5,0.173613,-0.110092,-0.784506
62.5,-0.026919,0.0914031,-0.731165
62.5,-0.194186,0.294572,-0.907546
62.5,-0.124964,0.236289,-1.03472
62.5,0.127287,-0.00878079,-1.13757
62.5,0.310803,-0.183541,-1.09517
62.5625,0.105981,0.0126939,-1.00228
62.5625,-0.138246,0.206953,-0.822246
62.5625,-0.128496,0.196505,-0.774166
62.5625,-0.0598838,0.169511,-1.00151
62.5625,0.110828,-0.0337757,-1.03965
62.5625,0.201879,-0.179103,-1.08243
62.625,0.0127944,0.00350411,-1.1711
62.625,-0.26025,0.293414,-0.99845
62.625,-0.263715,0.380548,-0.770281
62.625,-0.0359026,0.291232,-0.86811
62.625,0.130499,0.126636,-0.992418
62.625,0.139926,-0.011614,-1.0218
62.6875,0.0957585,-0.10305,-1.06932
62.6875,-0.0825971,-0.0100215,-1.12034
62.6875,-0.193649,0.0775482,-0.946471
62.6875,-0.0495912,0.0633218,-0.804109
62.6875,0.0302118,0.173771,-1.07442
62.6875,0.186322,0.0774955,-1.02843
62.6875,0.227323,-0.147901,-0.816545
62.75,-0.0227336,-0.0602568,-1.16862
62.75,-0.263282,0.0801218,-1.30193
62.75,-0.216096,0.0911429,-0.953346
62.75,-0.101469,0.224773,-0.863131
62.75,0.028019,0.277513,-0.748274
62.75,-0.00334688,0.263359,-0.699797
62.8125,-0.095854,0.221812,-1.1505
62.8125,0.0595,-0.130179,-1.22699
62.8125,0.0282076,-0.249514,-1.11436
62.8125,-0.184668,0.0326424,-1.11017
62.8125,-0.266877,0.281454,-0.99168
62.8125,-0.147649,0.338432,-0.882784
62.875,0.0447243,0.220171,-0.838136
62.875,0.0164978,0.167453,-1.01795
62.875,-0.0318806,0.0799579,-1.15114
62.875,-0.0519545,0.0721112,-1.22864
62.875,-0.10921,0.171636,-1.14578
62.875,0.016254,0.0608256,-0.746097
62.9375,-0.0554605,0.0706763,-0.83442
62.9375,-0.213402,0.123959,-1.16184
62.9375,-0.115593,-0.0551974,-1.08727
62.9375,-0.111417,0.0947844,-1.33942
62.9375,0.0370817,0.0873701,-0.995944
62.9375,0.0916558,0.0405935,-0.571216
63,-0.179888,0.289303,-0.991746
63,-0.24744,0.231508,-1.08075
63,-0.11955,-0.0531225,-0.931954
63,-0.0787549,-0.0468385,-1.29001
63,-0.00234473,0.0204903,-1.20665
63,-0.0502112,0.225836,-0.947211
63,-0.0132047,0.317505,-0.858399
63.0625,0.0642467,0.195107,-0.819489
63.0625,-0.0864148,0.191417,-1.06422
63.0625,-0.0614502,-0.0849055,-1.04058
63.0625,0.0130776,-0.31628,-1.07133
63.0625,-0.156634,-0.114058,-1.24717
63.0625,-0.1482,0.0395252,-0.920373
63.125,0.011784,0.0920891,-0.690705
63.125,-0.00612405,0.22344,-0.976409
63.125,0.0767476,0.0383017,-0.881226
63.125,0.0137497,-0.0853828,-0.943095
63.125,-0.186594,0.0551936,-1.28188
63.125,-0.153807,0.035773,-0.925453
63.1875,-0.146014,0.161736,-0.749238
63.1875,-0.0894061,0.25321,-0.984751
63.1875,0.117659,0.0545372,-0.905071
63.1875,0.0814481,0.010548,-1.00102
63.1875,-0.0009197,-0.0269945,-1.14539
63.1875,0.000623375,-0.115451,-1.02416
63.25,-0.123443,0.107338,-1.04476
63.25,-0.135992,0.239572,-0.907272
63.25,0.0460696,0.155787,-0.795715
63.25,0.110287,0.144594,-1.02668
63.25,0.0754248,0.0996975,-1.08527
63.25,0.0394211,0.0285859,-1.06217
63.25,-0.0180868,0.00288022,-1.06241
63.3125,-0.112363,0.11104,-1.03035
63.3125,-0.139327,0.224307,-0.998426
63.3125,0.0133868,0.171335,-0.963973
63.3125,0.145741,0.137927,-1.0015
63.3125,0.100259,0.190766,-1.07164
63.3125,0.0708832,0.0944463,-0.987726
63.375,-0.0319214,0.033574,-0.930633
63.375,-0.238794,0.209573,-1.10964
63.375,-0.162477,0.180978,-1.00196
63.375,0.0598286,0.0475174,-0.858992
63.375,0.0991466,0.146659,-1.08767
63.375,0.098653,0.135514,-1.01486
63.4375,0.0374553,0.0748496,-0.841816
63.4375,-0.144794,0.198773,-1.02087
63.4375,-0.198437,0.193327,-0.980219
63.4375,-0.0742529,0.0836017,-0.930074
63.4375,0.0361075,0.0606109,-1.08958
63.4375,0.0811085,0.0397429,-1.03604
63.5,0.0196254,0.0492554,-0.889306
63.5,-0.0995973,0.113348,-0.89748
63.5,-0.204475,0.191468,-0.98055
63.5,-0.142817,0.0895389,-0.873963
63.5,-0.0462515,0.0207572,-1.02419
63.5,-0.0032005,0.0525137,-1.19337
63.5625,-0.000804812,0.0600903,-0.983207
63.5625,-0.0687144,0.142813,-0.880574
63.5625,-0.163621,0.27178,-1.00345
63.5625,-0.103633,0.155669,-0.885658
63.5625,-0.0824743,0.0956775,-1.03015
63.5625,-0.0422599,0.0347805,-1.17391
63.5625,-0.0283459,-0.0346177,-0.948042
63.625,-0.18847,0.201246,-0.997134
63.625,-0.199812,0.257727,-0.927462
63.625,-0.0934418,0.144661,-0.84609
63.625,-0.0840144,0.154011,-1.06494
63.625,0.000573218,-0.00878258,-0.998712
63.625,-0.0493879,-0.0209027,-1.00065
63.6875,-0.191676,0.162361,-1.07853
63.6875,-0.195753,0.187052,-0.870652
63.6875,-0.135737,0.193905,-0.855054
63.6875,-0.0742732,0.197543,-1.03238
63.6875,0.0250801,0.0343534,-0.935885
63.6875,-0.0185143,-0.00592637,-0.945393
63.75,-0.16118,0.122685,-1.09821
63.75,-0.179178,0.102862,-0.901393
63.75,-0.188293,0.146396,-0.874087
63.75,-0.142549,0.176033,-1.06068
63.75,-0.00619078,-0.00686973,-0.915025
63.75,-0.0544189,0.0598365,-1.02741
63.8125,-0.150999,0.203708,-1.16812
63.8125,-0.0982535,0.104298,-0.856398
63.8125,-0.167855,0.190996,-0.880631
63.8125,-0.173396,0.243237,-1.12404
63.8125,-0.0223396,0.035857,-1.02447
63.8125,0.00565246,0.000214171,-0.998611
63.875,-0.105145,0.145103,-1.10217
63.875,-0.148883,0.147213,-0.976466
63.875,-0.179865,0.146575,-0.846107
63.875,-0.18814,0.223805,-0.964418
63.875,-0.114802,0.194946,-1.07196
63.875,0.0120164,0.0117598,-0.964776
63.875,-0.0322483,0.0129514,-0.98169
63.9375,-0.202894,0.210527,-1.11024
63.9375,-0.180213,0.0969402,-0.852343
63.9375,-0.116083,0.070778,-0.909862
63.9375,-0.108586,0.266806,-1.20024
63.9375,-0.0476328,0.077484,-0.79523
63.9375,-0.0682066,0.0830414,-1.00049
64,-0.1793,0.184409,-1.14167
64,-0.159169,0.101964,-0.847731
64,-0.173202,0.194932,-1.00338
64,-0.0408679,0.132791,-1.01269
